Animal Number,Group Number,Device Name,Days In Milk,Lactation Number,Date,Begin Time,End Time,Milk duration (mm:ss),Yield,Yield LF,Yield LR,Yield RF,Yield RR,Expected Yield/Hour LR,Expected Yield/Hour RF,Expected Yield/Hour RR,Expected Yield/Hour LF,Interval,Last Milking Interval,Conductivity RR,Conductivity RF,Conductivity LR,Conductivity LF,Total Conductivity,Mean Flow LR,Mean Flow LF,Mean Flow RR,Mean Flow RF,Peak Flow LF,Peak Flow LR,Peak Flow RF,Peak Flow RR,MDi,Kickoff LF,Kickoff LR,Kickoff RF,Kickoff RR,Blood RF,Blood RR,Blood LF,Blood LR,Total Blood,Teats Not Found,Smart Pulsation Ratio,Incomplete
7681,1,VMS 1 Fred,79,3,4/6/2021,4/6/2021 1:51 AM,1:57 AM,05:52,27.84,6.46,7.21,7.30,6.88,1.35,1.38,1.33,1.24,05:14:58,05:20:50,5.28,5.24,5.26,5.39,21.17,2.65,2.91,2.25,2.38,3.70,3.97,3.17,3.17,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
8090,1,VMS 1 Fred,84,2,4/8/2021,4/8/2021 9:29 AM,9:36 AM,07:00,14.18,5.69,0.93,6.86,0.71,0.63,1.20,0.69,1.03,05:14:03,05:21:03,4.02,4.84,4.09,5.02,17.97,2.51,3.97,1.72,3.31,5.03,3.44,5.29,3.17,,Unchecked,Checked,Unchecked,Checked,0,0,0,0,0,,74,"LR, RR"
8090,1,VMS 2 Ethel,84,2,4/8/2021,4/8/2021 4:09 AM,4:15 AM,06:39,30.40,6.31,8.82,6.81,8.47,1.36,1.18,1.44,1.03,05:14:32,05:21:11,4.45,4.77,4.36,4.97,18.56,3.17,3.57,2.91,2.91,4.23,4.10,3.84,3.84,1.2,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,60,
1216,1,VMS 2 Ethel,157,5,4/9/2021,4/9/2021 5:01 PM,5:08 PM,07:10,26.90,4.89,8.58,5.51,7.91,1.59,1.01,1.46,0.86,05:14:03,05:21:13,4.59,4.50,4.49,5.11,18.69,3.44,3.31,3.04,2.12,4.37,4.76,3.44,3.97,1.2,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
18075,1,VMS 1 Fred,282,2,4/12/2021,4/12/2021 10:54 PM,10:59 PM,04:52,23.52,6.04,6.33,4.34,6.81,1.25,0.83,1.29,1.10,05:16:21,05:21:13,4.27,4.21,4.17,4.30,16.95,2.78,3.17,3.04,2.91,4.50,4.23,3.70,4.37,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7511,1,VMS 1 Fred,39,3,4/11/2021,4/11/2021 11:36 AM,11:43 AM,06:38,35.08,7.45,9.88,7.52,10.23,1.72,1.41,1.86,1.31,05:14:42,05:21:20,4.51,4.49,4.53,4.42,17.95,3.70,3.84,2.78,3.84,4.76,5.56,5.16,3.97,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
6643,1,VMS 2 Ethel,21,5,4/7/2021,4/7/2021 7:44 AM,7:51 AM,07:33,27.47,3.53,7.23,7.28,9.44,1.29,1.28,1.65,0.74,05:13:52,05:21:25,4.25,4.37,4.25,4.20,17.08,1.85,1.32,2.65,1.98,2.12,2.78,3.17,3.57,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7435,1,VMS 1 Fred,186,3,4/12/2021,4/12/2021 7:05 AM,7:11 AM,06:17,28.13,6.00,5.14,6.39,10.60,0.80,1.11,1.69,1.08,05:15:15,05:21:32,4.78,4.84,4.79,4.68,19.09,3.70,3.70,5.42,3.31,5.03,6.08,4.76,7.67,1.1,Unchecked,Unchecked,Unchecked,Checked,0,0,0,0,0,,70,
8227,1,VMS 1 Fred,95,2,4/10/2021,4/10/2021 6:45 PM,6:51 PM,06:11,28.86,7.08,6.86,7.50,7.43,1.10,1.23,1.25,1.16,05:15:25,05:21:36,4.46,4.63,4.40,4.07,17.55,3.70,4.76,3.44,3.70,5.95,5.16,5.16,4.23,1.1,Unchecked,Unchecked,Unchecked,Checked,0,0,0,0,0,,74,
7019,1,VMS 1 Fred,141,4,4/8/2021,4/8/2021 4:01 PM,4:08 PM,06:55,29.81,6.92,8.16,7.03,7.69,1.44,1.25,1.34,1.18,05:15:05,05:22:00,4.66,4.77,4.63,4.69,18.76,1.72,2.25,2.25,2.51,3.04,2.65,3.31,3.04,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
18075,1,VMS 1 Fred,276,2,4/6/2021,4/6/2021 3:16 PM,3:21 PM,04:43,23.02,5.40,6.48,4.45,6.68,1.21,0.83,1.25,1.02,05:17:20,05:22:03,4.46,4.45,4.46,4.38,17.75,2.91,2.78,3.17,2.78,4.23,4.37,3.44,4.10,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7514,1,VMS 2 Ethel,184,3,4/9/2021,4/9/2021 12:25 PM,12:31 PM,05:36,27.47,3.04,8.75,5.18,10.49,1.58,0.92,1.89,0.60,05:16:40,05:22:16,4.59,4.90,5.03,5.17,19.70,2.78,1.72,3.44,2.38,2.51,3.84,3.17,4.50,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
8222,1,VMS 2 Ethel,49,2,4/12/2021,4/12/2021 3:02 AM,3:11 AM,08:54,21.41,1.04,6.06,5.67,8.64,1.21,0.83,1.09,0.62,05:13:31,05:22:25,4.45,4.46,4.70,5.35,18.96,2.78,0.79,3.04,2.65,1.46,3.97,3.57,4.89,1.8,Unchecked,Checked,Unchecked,Unchecked,0,0,0,0,0,,74,
6643,1,VMS 2 Ethel,24,5,4/10/2021,4/10/2021 9:05 AM,9:12 AM,07:44,29.28,4.48,7.87,7.85,9.08,1.38,1.32,1.69,0.88,05:15:05,05:22:49,4.11,4.35,4.20,4.29,16.95,2.12,1.46,2.51,1.98,2.38,2.91,3.04,3.44,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
8645,1,VMS 1 Fred,56,1,4/9/2021,4/9/2021 8:40 AM,8:46 AM,06:08,14.84,4.06,,4.54,6.24,0.00,0.81,1.11,0.75,05:17:06,05:23:14,3.94,3.80,,3.88,11.61,,1.59,2.12,1.72,2.51,,2.51,3.84,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,,0,,65,
7681,1,VMS 1 Fred,79,3,4/6/2021,4/6/2021 7:13 AM,7:20 AM,06:54,33.09,7.65,8.02,8.58,8.84,1.38,1.41,1.42,1.29,05:16:23,05:23:17,5.35,5.24,5.26,5.31,21.17,2.65,2.65,2.51,2.25,3.70,3.70,3.31,3.44,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7514,1,VMS 1 Fred,187,3,4/12/2021,4/12/2021 4:17 AM,4:25 AM,08:11,31.66,6.44,9.24,5.91,10.08,1.59,0.92,1.87,0.69,05:15:08,05:23:19,4.79,4.91,4.91,5.49,20.10,2.38,2.12,2.65,2.25,3.31,3.70,3.31,3.84,1.2,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7501,1,VMS 2 Ethel,172,3,4/7/2021,4/7/2021 9:13 AM,9:18 AM,05:54,24.98,2.82,7.39,7.01,7.76,1.35,1.28,1.46,0.54,05:17:34,05:23:28,3.91,3.84,3.59,4.41,15.74,3.31,1.72,3.31,2.51,2.78,5.42,3.57,4.89,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7209,1,VMS 1 Fred,69,4,4/10/2021,4/10/2021 2:42 AM,2:48 AM,06:21,43.50,9.74,14.46,10.63,8.66,1.16,1.42,1.11,1.24,05:17:39,05:24:00,4.60,4.35,5.27,4.54,18.76,3.57,3.17,3.04,2.91,4.50,4.50,3.97,4.10,1.3,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
8090,1,VMS 1 Fred,88,2,4/12/2021,4/12/2021 8:01 PM,8:08 PM,06:32,19.69,4.89,5.36,3.92,5.51,1.15,0.91,1.13,0.93,05:17:45,05:24:17,4.31,5.36,4.38,4.91,18.96,2.91,3.70,3.04,3.17,4.89,3.97,4.23,4.50,1.8,Checked,Checked,Unchecked,Checked,0,0,0,0,0,,65,
7009,1,VMS 2 Ethel,131,4,4/10/2021,4/10/2021 8:42 PM,8:53 PM,10:58,29.89,7.47,8.64,6.46,7.32,1.48,1.16,1.23,1.32,05:13:54,05:24:52,4.13,4.37,4.38,4.14,17.02,3.04,2.12,2.91,2.12,2.91,4.10,2.65,3.70,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
6643,1,VMS 2 Ethel,26,5,4/12/2021,4/12/2021 3:14 AM,3:23 AM,08:15,35.83,7.28,8.97,8.75,10.82,1.43,1.35,1.76,1.01,05:16:47,05:25:02,4.36,4.47,4.39,4.60,17.82,2.12,1.46,2.51,1.98,2.25,3.04,3.04,3.44,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7578,1,VMS 1 Fred,137,3,4/10/2021,4/10/2021 10:43 PM,10:49 PM,05:34,26.92,3.84,8.11,5.69,9.28,1.53,1.01,1.70,0.81,05:20:05,05:25:39,4.47,4.36,4.43,4.35,17.62,2.65,2.25,2.91,2.65,3.31,3.57,4.10,3.70,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
8179,1,VMS 1 Fred,108,2,4/11/2021,4/11/2021 2:30 AM,2:35 AM,04:56,25.97,6.57,6.37,6.37,6.66,1.15,1.11,1.13,1.13,05:20:52,05:25:48,4.19,4.23,4.17,4.02,16.61,3.04,2.91,2.91,3.04,3.97,4.10,4.23,4.10,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
18075,1,VMS 2 Ethel,280,2,4/10/2021,4/10/2021 2:32 PM,2:39 PM,07:45,24.45,6.64,4.94,5.29,7.58,1.01,0.91,1.35,1.13,05:18:05,05:25:50,4.25,4.29,4.20,4.27,17.02,3.57,3.17,3.44,2.91,3.97,5.03,3.70,4.37,1.0,Unchecked,Checked,Unchecked,Unchecked,0,0,0,0,0,,74,
7064,1,VMS 2 Ethel,70,4,4/11/2021,4/11/2021 4:23 AM,4:29 AM,05:54,32.61,7.30,8.14,7.89,9.28,1.52,1.45,1.72,1.36,05:20:11,05:26:05,4.64,4.65,4.74,4.52,18.56,2.78,2.65,2.65,3.44,3.57,3.97,4.37,3.70,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
18075,1,VMS 1 Fred,282,2,4/12/2021,4/12/2021 5:32 PM,5:38 PM,05:12,22.51,5.11,6.35,4.25,6.79,1.18,0.81,1.26,0.98,05:21:05,05:26:17,4.11,4.29,4.19,4.17,16.75,3.44,2.91,3.31,3.04,4.23,4.76,4.76,4.37,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7514,1,VMS 1 Fred,182,3,4/7/2021,4/7/2021 3:46 PM,3:52 PM,05:57,26.06,3.22,7.63,5.58,9.63,1.47,0.95,1.81,0.61,05:20:25,05:26:22,4.66,4.84,4.71,4.89,19.09,2.12,1.46,2.78,2.12,2.38,3.31,2.91,3.70,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7261,1,VMS 1 Fred,40,4,4/10/2021,4/10/2021 1:54 AM,2:01 AM,07:34,48.88,11.77,12.28,11.22,13.60,1.86,1.65,1.90,1.65,05:18:55,05:26:29,4.87,4.75,5.00,5.01,19.63,2.65,2.51,2.65,2.38,3.44,3.57,3.31,3.84,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7514,1,VMS 1 Fred,183,3,4/8/2021,4/8/2021 11:29 AM,11:35 AM,06:03,29.12,3.90,9.22,5.14,10.87,1.62,0.94,1.92,0.67,05:20:33,05:26:36,4.58,4.59,4.91,5.22,19.29,2.51,1.59,3.17,2.25,2.78,3.57,3.31,4.50,1.2,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
6546,1,VMS 1 Fred,180,4,4/7/2021,4/7/2021 2:53 AM,3:00 AM,06:49,23.30,4.41,7.19,4.41,7.30,1.31,0.78,1.27,0.80,05:19:54,05:26:43,4.32,4.17,4.19,4.27,16.95,1.98,2.25,1.85,1.59,3.31,3.04,2.51,2.78,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7667,1,VMS 2 Ethel,85,3,4/11/2021,4/11/2021 9:15 AM,9:23 AM,07:47,20.26,5.89,7.41,6.97,0.00,1.38,1.14,0.39,1.01,05:18:56,05:26:43,0.00,4.73,4.92,4.60,14.25,3.04,3.04,0.00,2.91,3.97,4.37,4.23,0.00,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,RR,74,RR
7667,1,VMS 2 Ethel,84,3,4/10/2021,4/10/2021 9:29 PM,9:35 PM,06:23,28.95,6.26,7.72,6.70,8.27,1.40,1.12,1.38,0.98,05:20:37,05:27:00,4.78,4.64,4.87,4.60,18.89,3.04,2.65,2.78,2.91,3.44,4.10,3.84,3.84,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
7759,1,VMS 2 Ethel,14,3,4/10/2021,4/10/2021 3:58 AM,4:04 AM,05:42,30.89,7.91,7.21,7.74,8.02,1.36,1.36,1.45,1.42,05:21:34,05:27:16,4.36,4.30,4.26,4.37,17.28,3.04,3.04,3.17,3.31,4.23,4.63,4.37,4.50,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7374,1,VMS 1 Fred,139,3,4/10/2021,4/10/2021 11:48 AM,11:59 AM,10:44,28.44,6.33,8.18,6.42,7.52,1.42,1.20,1.35,1.16,05:16:39,05:27:23,4.67,4.70,4.52,4.40,18.29,4.76,3.70,2.91,3.04,5.16,6.48,4.50,4.37,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7511,1,VMS 1 Fred,39,3,4/11/2021,4/11/2021 10:36 PM,10:42 PM,06:07,34.55,7.14,9.15,8.40,9.85,1.68,1.45,1.81,1.31,05:21:19,05:27:26,4.46,4.57,4.50,4.36,17.89,3.57,3.44,2.78,3.57,4.76,4.76,4.89,3.70,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
7064,1,VMS 1 Fred,66,4,4/7/2021,4/7/2021 12:19 PM,12:25 PM,05:47,33.03,7.74,8.75,7.36,9.17,1.64,1.40,1.72,1.40,05:21:43,05:27:30,4.59,4.65,4.58,4.48,18.29,3.31,2.78,2.65,3.31,4.37,4.37,4.23,3.57,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
6867,1,VMS 2 Ethel,63,4,4/11/2021,4/11/2021 5:54 PM,6:02 PM,08:21,36.33,7.89,10.76,8.93,8.75,1.82,1.57,1.58,1.29,05:19:31,05:27:52,4.63,4.58,4.66,4.55,18.42,3.04,4.23,2.65,3.04,5.69,3.97,4.37,3.84,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
8227,1,VMS 1 Fred,92,2,4/7/2021,4/7/2021 9:31 PM,9:37 PM,06:12,29.89,7.41,7.01,7.65,7.83,1.17,1.27,1.29,1.21,05:21:56,05:28:08,4.59,4.57,4.52,4.28,17.95,3.04,3.84,2.78,3.04,4.89,4.23,3.97,3.70,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,60,
7553,1,VMS 1 Fred,86,3,4/6/2021,4/6/2021 1:26 PM,1:32 PM,06:09,26.26,7.25,9.02,3.40,6.59,1.67,0.71,1.28,1.24,05:22:45,05:28:54,5.08,4.85,4.93,4.85,19.70,2.65,2.25,2.65,1.46,3.31,3.70,2.25,3.70,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
1216,1,VMS 1 Fred,154,5,4/6/2021,4/6/2021 3:59 AM,4:05 AM,05:38,28.40,5.03,9.15,5.91,8.31,1.64,1.02,1.50,0.87,05:23:37,05:29:15,4.48,4.36,4.53,4.98,18.36,3.04,2.78,3.04,2.25,3.57,4.23,3.31,4.10,1.7,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
7413,1,VMS 1 Fred,195,3,4/7/2021,4/7/2021 7:58 AM,8:02 AM,04:25,26.54,5.51,8.88,4.98,7.17,1.58,0.88,1.29,1.00,05:25:20,05:29:45,4.79,4.97,4.93,4.75,19.43,3.70,4.23,4.23,3.97,5.42,5.16,5.03,5.29,1.0,Unchecked,Unchecked,Unchecked,Checked,0,0,0,0,0,,74,
11909,1,VMS 2 Ethel,245,4,4/10/2021,4/10/2021 1:10 PM,1:17 PM,06:13,25.00,6.46,6.92,6.79,4.83,1.17,1.24,0.93,1.11,05:24:51,05:31:04,4.25,4.63,4.41,4.27,17.55,2.38,2.91,2.12,2.91,4.10,3.57,4.23,3.57,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7667,1,VMS 2 Ethel,85,3,4/11/2021,4/11/2021 11:13 PM,11:20 PM,07:01,32.80,6.90,8.97,7.96,8.97,1.47,1.19,1.45,1.04,05:24:03,05:31:04,4.77,4.72,4.93,4.61,19.03,3.04,2.65,2.65,3.04,3.44,3.97,3.97,3.97,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
18075,1,VMS 1 Fred,280,2,4/10/2021,4/10/2021 9:08 AM,9:13 AM,05:23,27.05,6.24,7.47,5.47,7.87,1.26,0.91,1.36,1.12,05:25:42,05:31:05,4.27,4.21,4.25,4.22,16.95,2.78,2.78,3.04,2.65,3.97,4.10,3.31,4.23,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
8101,1,VMS 2 Ethel,14,2,4/11/2021,4/11/2021 7:10 AM,7:17 AM,07:41,25.90,6.19,7.03,5.78,6.90,1.08,0.93,1.12,0.99,05:23:30,05:31:11,4.17,4.53,4.38,4.41,17.48,3.04,3.97,2.65,3.70,5.16,4.23,5.03,3.44,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7009,1,VMS 1 Fred,127,4,4/6/2021,4/6/2021 1:27 AM,1:34 AM,06:47,31.02,8.00,8.82,6.94,7.25,1.53,1.20,1.21,1.38,05:24:36,05:31:23,4.21,4.30,4.26,4.25,17.02,3.04,2.65,2.51,2.12,3.97,4.10,2.91,3.70,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7413,1,VMS 1 Fred,194,3,4/6/2021,4/6/2021 12:45 AM,12:52 AM,07:01,19.75,5.89,0.00,5.18,8.69,0.37,0.89,1.40,1.02,05:24:23,05:31:24,4.61,4.63,0.00,4.59,13.83,0.00,3.70,3.04,3.44,4.76,0.00,4.50,3.97,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,LR,60,LR
7511,1,VMS 1 Fred,39,3,4/11/2021,4/11/2021 5:08 PM,5:14 PM,06:19,33.58,7.36,8.82,7.63,9.77,1.63,1.40,1.79,1.31,05:25:10,05:31:29,4.60,4.84,4.64,4.48,18.56,4.37,3.84,2.65,3.84,4.76,5.56,5.03,3.57,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7374,1,VMS 1 Fred,141,3,4/12/2021,4/12/2021 2:44 PM,2:50 PM,05:35,42.04,6.26,16.73,7.39,11.66,1.28,1.23,1.37,1.08,05:25:56,05:31:31,4.45,4.36,4.59,4.42,17.82,4.89,3.57,4.10,3.31,4.89,6.08,4.50,5.16,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
36238,1,VMS 1 Fred,220,2,4/7/2021,4/7/2021 5:42 PM,5:48 PM,05:50,25.73,5.20,7.80,4.39,8.33,1.39,0.81,1.41,0.95,05:25:50,05:31:40,4.33,4.16,4.24,4.22,16.95,2.65,1.59,2.65,1.72,3.04,3.44,2.65,3.70,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7150,1,VMS 2 Ethel,39,4,4/6/2021,4/6/2021 3:10 AM,3:17 AM,06:37,37.83,8.64,8.82,10.16,10.21,1.60,1.67,1.71,1.52,05:25:10,05:31:47,4.85,4.91,4.93,4.81,19.49,2.65,3.84,2.78,2.65,5.29,3.70,3.70,3.70,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7471,1,VMS 2 Ethel,268,3,4/6/2021,4/6/2021 10:50 PM,10:59 PM,09:23,22.97,6.72,5.38,2.60,8.27,1.03,0.47,1.44,1.23,05:22:28,05:31:51,4.45,4.62,4.42,4.40,17.89,3.97,4.76,3.44,2.78,6.48,5.16,3.84,4.37,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7150,1,VMS 1 Fred,45,4,4/12/2021,4/12/2021 7:27 PM,7:33 PM,06:18,35.71,8.58,8.38,9.50,9.26,1.52,1.71,1.66,1.51,05:25:42,05:32:00,4.78,4.70,4.72,4.64,18.83,2.25,3.57,2.78,2.65,4.63,3.17,3.57,3.70,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7064,1,VMS 2 Ethel,65,4,4/6/2021,4/6/2021 9:59 AM,10:05 AM,06:01,35.60,6.64,9.90,9.13,9.94,1.71,1.48,1.79,1.28,05:26:27,05:32:28,4.40,4.43,4.19,4.27,17.28,3.84,3.04,2.78,3.44,4.37,5.03,4.50,3.84,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7362,1,VMS 2 Ethel,82,3,4/9/2021,4/9/2021 2:48 PM,2:54 PM,06:38,38.07,8.33,10.98,7.91,10.85,1.86,1.31,1.87,1.39,05:26:03,05:32:41,4.12,4.64,4.02,4.30,17.08,3.04,2.78,2.78,2.38,3.97,4.23,3.70,4.50,1.5,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
11909,1,VMS 2 Ethel,241,4,4/6/2021,4/6/2021 9:16 PM,9:22 PM,06:07,32.28,7.89,7.94,9.15,7.30,1.25,1.43,1.13,1.21,05:26:38,05:32:45,4.24,4.28,4.27,4.29,17.08,2.38,3.31,2.78,3.31,4.37,3.70,4.63,3.57,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7261,1,VMS 2 Ethel,41,4,4/11/2021,4/11/2021 5:52 AM,6:00 AM,08:13,46.65,10.65,11.79,11.09,13.12,1.83,1.65,1.89,1.63,05:24:52,05:33:05,4.97,4.92,5.27,4.94,20.10,2.91,2.65,2.51,2.12,3.57,3.84,3.17,3.31,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7501,1,VMS 1 Fred,175,3,4/10/2021,4/10/2021 4:49 PM,4:55 PM,05:49,24.16,2.71,6.90,6.79,7.76,1.29,1.23,1.45,0.49,05:27:31,05:33:20,3.86,4.02,3.78,4.88,16.55,3.70,1.46,4.10,2.65,2.51,4.63,3.84,5.42,2.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7514,1,VMS 1 Fred,182,3,4/7/2021,4/7/2021 4:16 AM,4:23 AM,06:37,30.34,3.11,9.83,5.40,11.99,1.62,0.93,1.93,0.60,05:26:44,05:33:21,4.78,4.91,4.79,5.01,19.50,2.51,1.32,2.78,2.25,2.12,3.57,3.17,4.10,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
7501,1,VMS 2 Ethel,173,3,4/8/2021,4/8/2021 5:24 PM,5:30 PM,06:13,26.12,3.57,7.56,6.68,8.31,1.35,1.22,1.51,0.57,05:27:25,05:33:38,4.24,4.37,4.11,4.57,17.28,3.57,1.72,3.31,2.38,2.51,4.63,3.44,4.63,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,60,
7064,1,VMS 1 Fred,68,4,4/9/2021,4/9/2021 1:39 PM,1:44 PM,05:35,34.83,7.85,8.91,8.44,9.63,1.61,1.46,1.73,1.39,05:28:11,05:33:46,4.40,4.20,4.46,4.35,17.42,3.31,2.65,2.91,3.04,3.57,4.50,4.37,4.10,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
36238,1,VMS 1 Fred,219,2,4/6/2021,4/6/2021 4:18 AM,4:24 AM,06:08,27.32,5.45,8.69,5.11,8.07,1.45,0.86,1.41,0.98,05:27:52,05:34:00,4.22,4.10,4.33,4.24,16.88,2.65,1.85,2.38,1.72,2.65,3.70,3.04,3.31,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
18075,1,VMS 1 Fred,281,2,4/11/2021,4/11/2021 5:44 AM,5:50 AM,06:13,28.79,7.12,7.63,5.73,8.31,1.27,0.92,1.36,1.15,05:27:47,05:34:00,4.18,4.22,4.32,4.23,16.95,3.04,3.04,3.70,2.78,4.10,4.63,3.44,4.89,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,70,
6867,1,VMS 2 Ethel,59,4,4/7/2021,4/7/2021 5:50 PM,5:57 PM,07:12,31.70,7.19,9.99,7.30,7.23,1.76,1.41,1.42,1.22,05:26:53,05:34:05,4.51,4.59,4.65,4.55,18.29,3.04,3.84,2.91,3.31,6.08,4.10,4.50,3.97,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7064,1,VMS 1 Fred,69,4,4/10/2021,4/10/2021 12:44 PM,12:51 PM,06:50,42.39,8.58,15.28,8.42,10.12,1.56,1.46,1.77,1.40,05:27:15,05:34:05,4.39,4.09,4.53,4.34,17.35,3.17,2.65,2.65,3.04,3.44,4.37,4.37,3.57,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7047,1,VMS 1 Fred,37,4,4/11/2021,4/11/2021 8:45 PM,8:51 PM,06:06,36.00,9.44,7.80,9.61,9.15,1.11,1.48,1.19,1.42,05:28:10,05:34:16,4.06,4.16,4.18,3.95,16.35,3.44,4.10,5.29,3.97,5.56,5.29,5.29,6.48,1.0,Unchecked,Unchecked,Unchecked,Checked,0,0,0,0,0,,74,
7553,1,VMS 1 Fred,88,3,4/8/2021,4/8/2021 8:06 AM,8:12 AM,06:41,26.01,6.08,8.38,3.46,8.09,1.60,0.69,1.42,1.15,05:27:43,05:34:24,4.93,4.64,4.71,4.62,18.89,2.38,1.85,2.65,1.46,3.17,3.57,2.51,3.84,1.1,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
7578,1,VMS 1 Fred,133,3,4/6/2021,4/6/2021 11:25 AM,11:31 AM,06:31,31.50,5.97,9.35,6.42,9.77,1.58,1.02,1.72,0.96,05:28:07,05:34:38,4.34,4.31,4.04,4.26,16.95,2.38,2.25,3.04,2.51,3.04,3.57,3.97,3.84,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,65,
36238,1,VMS 1 Fred,224,2,4/11/2021,4/11/2021 11:49 PM,11:57 PM,07:38,30.97,6.08,10.74,5.75,8.40,1.40,0.82,1.34,0.97,05:27:02,05:34:40,4.46,4.30,4.24,4.35,17.35,2.65,1.85,2.78,1.46,2.91,3.84,2.65,3.97,1.0,Unchecked,Unchecked,Unchecked,Unchecked,0,0,0,0,0,,74,
